Unnamed: 0,Title,Price,Area,Category,Size,Bedrooms,Bathrooms,Price_Category,Price_per_sqft
4785,The Henge Kepong 3Bedrooms【Below Market 27%!!!】,380700,KEPONG,Apartments,1100,3,2,Low,346.09090909090907
4786,Fortune Perdana Residence [BMV] Kepong Condo | KL,560000,KEPONG,Apartments,1292,4,2,Low,433.4365325077399
4787,[below market 120k]the henge kepong baru kl,380000,KEPONG,Apartments,1100,3,2,Low,345.45454545454544
4788,"Kepong Wangsa Permai , Impiana Shop Apartment , Desa Aman Puri",105000,KEPONG,Apartments,680,3,2,Low,154.41176470588235
4789,"[Below Market Value 41%] 3 Rooms Ixora Apartment -Wangsa Permai,Kepong",177210,KEPONG,Apartments,1062,3,2,Low,166.864406779661
4790,Vista Magna Apartment Metro Prima Kepong,296000,KEPONG,Apartments,867,3,2,Low,341.4071510957324
4791,"FORTUNE PERDANA=1027sf | aeon jusco, mrt",470000,KEPONG,Apartments,1027,3,2,Low,457.6436222005842
4792,Vista Mutiara Kepong | 100% Full Loan | Cash Back Money | Renovated,410000,KEPONG,Apartments,1001,3,2,Low,409.5904095904096
4793,Fortune Perdana Kepong ( 2 Car Park ) 1162sf | Many Units BLK A/B/C,550000,KEPONG,Apartments,1162,4,2,Low,473.32185886402755
4794,CORNER LOT* Lvl 8 CASA MAGNA Metro Prima KEPONG | 100% Loan 1k Booking,365000,KEPONG,Apartments,988,3,2,Low,369.4331983805668
4795,"Good For Investment] - MURAH!!! APARTMENT SAUJANA RIA , KEPONG, KL",140000,KEPONG,Apartments,650,3,2,Low,215.3846153846154
4796,Pangsapuri mutiara magna BLOK A direct owner untuk dijual,190000,KEPONG,Apartments,850,3,2,Low,223.52941176470588
4797,Desa Satu Aman Puri Freehold Renovated 0% Downpayment,160000,KEPONG,Apartments,650,3,2,Low,246.15384615384616
4798,[ Partly Reno ] - Fadason Service Apartment Jinjang Kepong,360000,KEPONG,Apartments,965,3,2,Low,373.05699481865287
4799,[ Good Condition ] - Fadason Service Apartment Kepong,340000,KEPONG,Apartments,935,3,2,Low,363.6363636363636
4800,"Pangsapuri Mutiara Magna, Metro Prima, Kepong",188000,KEPONG,Apartments,650,3,2,Low,289.2307692307692
4801,[ Well Keep ] Fully Furnis - Sri Ehsan Apartment Kepong,298000,KEPONG,Apartments,807,3,2,Low,369.268897149938
4802,Fortune Perdana Kepong | 2 Car Park | 100% Full Loan | Lake View,565000,KEPONG,Apartments,1162,3,2,Low,486.23063683304645
4803,"The Henge, Kepong, Worthy brand new limited unit in good condition",439000,KEPONG,Apartments,1100,3,2,Low,399.09090909090907
4804,"The Henge, Kepong, Brand new unit with unblock view below market price",445000,KEPONG,Apartments,1100,3,2,Low,404.54545454545456
4805,[ 100% Full Loan & Cash Back ] Fortune Court Apartment | Kepong,250000,KEPONG,Apartments,940,3,2,Low,265.9574468085106
4806,"[New Reno]FORTUNE COURT Avenue, Perdana, Kepong, Aeon Big, KL, Jinjang",278000,KEPONG,Apartments,935,3,2,Low,297.32620320855614
4807,CASA MAGNA Apartment 100%Loan/Free S/duty near MRT/Metro /Kepong,370000,KEPONG,Apartments,980,3,2,Low,377.55102040816325
4808,Fortune Court Apartment for Sale Kepong,220000,KEPONG,Apartments,799,2,1,Low,275.3441802252816
4809,"Ixora Condominum Aman Puri Kepong [ BELOW MARKET, MUST VIEW ]",225000,KEPONG,Apartments,905,3,2,Low,248.61878453038673
4810,Kepong Fortune Perdana,650000,KEPONG,Apartments,1291,3,2,Low,503.4856700232378
4811,"Saujana Ria, Aman Puri, Kepong",190000,KEPONG,Apartments,670,3,2,Low,283.5820895522388
4812,"Kepong Sentral Condominium -2min walk to KTM, MRT",360500,KEPONG,Apartments,962,3,2,Low,374.7401247401247
4813,FreeHold SentulPoint KL Rm313k 2R2B LowDownpayment KLCC Setapak Batu5,313000,KEPONG,Apartments,743,2,2,Low,421.2651413189771
4814,Puncak desa apartment kepong taman ehsan,195000,KEPONG,Apartments,650,3,2,Low,300.0
4815,Kepong Sentral Condominium - big and nice environment,361000,KEPONG,Apartments,962,3,2,Low,375.2598752598753
4816,Fortune Perdana Lakeside Residence | MRT | Kepong Metropolitan Park,550000,KEPONG,Apartments,1162,4,2,Low,473.32185886402755
4817,Green View Apartment Taman Pusat Kepong,195000,KEPONG,Apartments,855,3,2,Low,228.0701754385965
4818,"Aman Satu Apartment , Best Price Selling , Must Came See , Kepong KL",240000,KEPONG,Apartments,837,3,2,Low,286.7383512544803
4819,"Aman Satu Apartment , Nice Apartment , Dun Miss It , Kepong KL",228000,KEPONG,Apartments,837,3,2,Low,272.40143369175627
4820,"Casa Prima Condo , Nice Unit , Best Price , Beli Cepat , Kepong KL",373000,KEPONG,Apartments,1150,3,2,Low,324.3478260869565
4821,"Casa Prima Condo , Below Market , Nice Price , Hot Area , Kepong KL",430000,KEPONG,Apartments,1150,3,2,Low,373.9130434782609
4822,"(1k booking)(Aras bawah)(100% Loan) DESA SATU FLAT, Aman Puri Kepong",170000,KEPONG,Apartments,657,3,1,Low,258.751902587519
4823,"Mizumi Residences For Sale Kepong , 2Carpark Unit (1K Booking Only)",435000,KEPONG,Apartments,901,3,2,Low,482.7968923418424
4824,"The Henge condo , Kepong, Metro Prima, Metropolitan, Kl",515000,KEPONG,Apartments,1100,3,2,Low,468.1818181818182
4825,KEPONG Sentral Condo (NEW) FREE SNP & LOAN legal fees) 🔥🔥,280000,KEPONG,Apartments,962,3,2,Low,291.06029106029104
4826,"Pangsapuri Aman Putera,Kepong NEGO NEGO",220000,KEPONG,Apartments,721,3,2,Low,305.1317614424411
4827,[Must view] Fortune Avenue kepong condo must view good condition,420000,KEPONG,Apartments,1137,3,2,Low,369.39313984168865
4828,Lvl 8 CORNER LOT🌈 Casa Magna Metro Prima Kepong | Full Loan 1k Book,365000,KEPONG,Apartments,988,3,2,Low,369.4331983805668
4829,.⭐Rumah 120%Loan FREE Lawyer Fee GREENVIEW Kepong Segambut Jinjang,170000,KEPONG,Apartments,755,3,2,Low,225.16556291390728
4830,.⭐FULLoan REBAT 30K #Basic/Reno# jinjang GREENVIEW Kepong Segambut,173000,KEPONG,Apartments,855,3,2,Low,202.33918128654972
4831,For Sale Pangsapuri Mutiara Magna Kepong,230000,KEPONG,Apartments,650,3,2,Low,353.84615384615387
4832,Level 1 perdana puri apartment for sale,310000,KEPONG,Apartments,904,3,2,Low,342.92035398230087
4833,"[FREEHOLD] Beverley Tower B2, Plaza Medan Putra, Menjalara, Kepong",300000,KEPONG,Apartments,805,3,2,Low,372.67080745341616
4834,Affordable High Floor KTM facing Kepong Sentral Condo clear view,340000,KEPONG,Apartments,962,3,2,Low,353.4303534303534
4835,Fortune Perdana Condo Kepong Facing Pool 1027sf l 3R2B l 2CP,480000,KEPONG,Apartments,1027,3,2,Low,467.3807205452775
4836,Arunya Residence at Kepong Kuala Lumpur,570000,KEPONG,Apartments,1044,3,2,Low,545.9770114942529
4837,Kepong | Aman Satu | Freehold,248000,KEPONG,Apartments,850,3,2,Low,291.7647058823529
4838,"(BOOKING 1K, FULL LOAN)- Ixora Apartment, Tmn Wangsa Permai, Kepong",240000,KEPONG,Apartments,1062,3,2,Low,225.98870056497177
4839,"Rumahwip DESA SATU Freehold* Reno& Basic, RM500 Downpayment, Many Unit",168000,KEPONG,Apartments,655,3,2,Low,256.48854961832063
4840,Mizumi Residences New Condo Kepong Mrt Aeon l 110% Loan l 1k Booking,440000,KEPONG,Apartments,901,3,2,Low,488.34628190899
4841,"Kepong Sentral Condominium - Gym, Swimming Pool, KTM, MRT",360000,KEPONG,Apartments,962,3,2,Low,374.2203742203742
4842,Fortune Centra Below Market For Sell I Kepong Low Density Condo,450000,KEPONG,Apartments,818,2,2,Low,550.1222493887531
4843,Mah Sing Lakeville Residence [LAKE VIEW + KLCC VIEW] Free SPA LOAN Leg,720000,KEPONG,Apartments,1330,3,2,Low,541.3533834586466
4844,The Henge ( below market 30% with full loan ),538000,KEPONG,Apartments,1300,4,2,Low,413.84615384615387
4845,Three33 Condo ( special unit with full furniture -ID design ),715000,KEPONG,Apartments,912,3,2,Low,783.9912280701755
4846,Vista Magna For Sale 1k booking with Full Loan,310000,KEPONG,Apartments,855,3,2,Low,362.5730994152047
4847,"Casa Magna Apartment, Fully Renovated, Kepong, Near MRT, [FREE SPA]",390000,KEPONG,Apartments,1004,3,2,Low,388.44621513944224
4848,"[AMAN SATU] Puri, Kepong, Wangsa, Permai, KL, Freehold, Bukit, Desa",279999,KEPONG,Apartments,837,3,1,Low,334.5268817204301
4849,[ Fully Renovated ] SURIA KIPARK | Actual Photos | 100% Full Loan,379000,KEPONG,Apartments,948,3,2,Low,399.789029535865
4850,Kepong Sentral Condominium - Immediate Move in,360000,KEPONG,Apartments,962,3,2,Low,374.2203742203742
4851,.⭐SIBEH NICE Lift/Parking/24hGuard! Megah GREENVIEW Jinjang Kepong,210000,KEPONG,Apartments,855,3,2,Low,245.6140350877193
4852,.⭐GET REBAT 30K #Basic or Reno# jinjang GREENVIEW Kepong Segambut,173000,KEPONG,Apartments,855,3,2,Low,202.33918128654972
4853,"Non Bumi!!! Kepong Sentral Taman Puncak Desa Kepong, Kuala Lumpur",280000,KEPONG,Apartments,962,3,2,Low,291.06029106029104
4854,CORNER Unit Apartment Taman Fadason near Kepong Jinjang,215000,KEPONG,Apartments,700,3,2,Low,307.14285714285717
4855,Pangsapuri Impiana Shop 2 Taman Wangsa Permai Kepong,126000,KEPONG,Apartments,1200,3,2,Low,105.0
4856,[100% Full Loan + Cash Back ] Casa Prima Condo | Kepong Specialist,420000,KEPONG,Apartments,1290,3,2,Low,325.5813953488372
4857,[ 100% Full Loan & Cash Back 80K ] Menara Menjalara Condo | Menjalara,440000,KEPONG,Apartments,1076,3,2,Low,408.92193308550185
4858,Vista Mutiara Kepong | 100% Full Loan | 1121sf CORNER UNIT | Renovated,408000,KEPONG,Apartments,1121,3,2,Low,363.9607493309545
4859,[ 100% Full Loan + Cash Back 110K ] Menara Menjalara Condo | Menjalara,408000,KEPONG,Apartments,1076,3,2,Low,379.182156133829
4860,"100% Full Loan | Rm50,000 Cash Back [ Medan Putra Condo ] Menjalara",368000,KEPONG,Apartments,965,3,2,Low,381.34715025906735
4861,Plaza Metro Prima [ Renovated ] 100% Full Loan | Cash Back Money,380000,KEPONG,Apartments,1010,3,2,Low,376.23762376237624
4862,[ 100% Full Loan + 110K Cash Back ] Menara Menjalara Condo | Menjalara,408000,KEPONG,Apartments,1076,3,2,Low,379.182156133829
4863,Vista Mutiara Kepong | 100% Full Loan | Cash Back Money | Renovated,365000,KEPONG,Apartments,1001,2,2,Low,364.6353646353646
4864,[ 100% Full Loan & Cash Back 80K ] The Henge Residence | Kepong,468000,KEPONG,Apartments,1100,3,2,Low,425.45454545454544
4865,[ 2 Car Park ]Menara Menjalara Condo | 100% Full Loan + Cash Back 100K,458000,KEPONG,Apartments,1076,3,2,Low,425.65055762081784
4866,[ Vista Mutiara Kepong ] 100% Full Loan | 50K Cash Back | Renovated,380000,KEPONG,Apartments,1081,3,2,Low,351.5263644773358
4867,"Full Reno , First Residence Condo , Kepong Baru , Vista Mutiara",430000,KEPONG,Apartments,1030,3,2,Low,417.4757281553398
4868,"[Below Market] Apartment Desa Satu, Kepong",130000,KEPONG,Apartments,659,3,2,Low,197.26858877086494
4869,[NEAR KTM]Flat Taman Mutiara Fadason Jinjang Kepong KL[HOT LOCATION],150000,KEPONG,Apartments,650,3,2,Low,230.76923076923077
4870,Seri Puri Apartment Kepong 1167sf 2 To 3 Carpark Renovated & Furnished,369000,KEPONG,Apartments,1167,3,2,Low,316.19537275064266
4871,Vista Mutiara Apartment Kepong 1121sf Fully Reno & Move In Condition,410000,KEPONG,Apartments,1121,3,2,Low,365.7448706512043
4872,"Amanja Semi-D Suites, Aman Puri, Kepong, Duplex Unit& Partly Furnished",798000,KEPONG,Apartments,1319,4,3,Low,605.0037907505687
4873,Suria Kip Apartment [100% FULL LOAN] Cash Back 150k,280000,KEPONG,Apartments,958,3,2,Low,292.2755741127349
4874,[MURAH | LIFT & RENOVATED] Saujana Ria Apartment Kepong,160000,KEPONG,Apartments,650,2,2,Low,246.15384615384616
4875,2125 sqft renovated penthouse casa prima kepong,650000,KEPONG,Apartments,2125,5,4,Low,305.88235294117646
4876,THE HERZ CONDO | 3R2B 2Carpark | Kepong,530000,KEPONG,Apartments,1144,3,3,Low,463.2867132867133
4877,"Perdana Puri Apartment , Desa Aman Puri , Kepong",268000,KEPONG,Apartments,910,3,2,Low,294.5054945054945
4878,"Casa Prima Condominium kepong , Kepong Baru",380000,KEPONG,Apartments,1110,3,2,Low,342.34234234234236
4879,Kepong : Apartment Saujana Ria [LOW COST MURAH!!],155000,KEPONG,Apartments,650,3,1,Low,238.46153846153845
4880,[ BEST DEAL ] THE HERZ CONDO | Strategic location | Near MRT | Kepong,550000,KEPONG,Apartments,1073,3,3,Low,512.5815470643057
4881,Desa Satu Aman Puri Freehold 24hrs Gated Guarded 120% Loan,155000,KEPONG,Apartments,650,3,2,Low,238.46153846153845
4882,"[SRI EHSAN] Kepong, Sentral, Taman, Desa Jaya, FREEHOLD, KTM, MRT, KL",234999,KEPONG,Apartments,860,3,2,Low,273.2546511627907
4883,Kepong Sentral Condominium Taman Puncak Desa Kepong,260000,KEPONG,Apartments,962,3,2,Low,270.27027027027026
4884,"Rumah untuk dijual, boleh masuk segera.murah & sangat berbaloi",165000,KEPONG,Apartments,650,3,3,Low,253.84615384615384
4885,"Amanja semi-d suite, aman puri, kepong, duplex unit & partly furnish",975000,KEPONG,Apartments,1627,4,3,Low,599.2624462200368
4886,"Amanja Semi-D Suites, Aman Puri, Kepong, Duplex Unit& Partly Furnished",926000,KEPONG,Apartments,1539,4,3,Low,601.6894087069526
4887,Kepong Sentral Condo Taman Puncak Desa Ehsan AEON MRT2 KTM,295000,KEPONG,Apartments,965,3,2,Low,305.69948186528495
4888,Casa Prima condo [3R2B1CP] Partailly furnished BELOW MARKET KEPONG,430000,KEPONG,Apartments,1150,3,2,Low,373.9130434782609
4889,"Amanja Semi-D Suite, Aman Puri, Kepong, New unit with partly furnished",445000,KEPONG,Apartments,791,2,2,Low,562.5790139064476
4890,"Amanja semi-d suite, aman puri, kepong, triplex unit & partly furnish",1390000,KEPONG,Apartments,2315,4,3,Low,600.4319654427646
4891,"CORNER Vista Saujana Apartment, Aman Puri, Wangsa Permai, Kepong",305000,KEPONG,Apartments,988,3,2,Low,308.7044534412955
4892,"[FREEHOLD | GROUND FLOOR] apartment sri ehsan,kepong",285000,KEPONG,Apartments,861,3,2,Low,331.01045296167246
4893,"LOW DEPO NEAR MRT Kepong Sentral Condominium, Kepong",280000,KEPONG,Apartments,962,3,2,Low,291.06029106029104
4894,"Desa Satu Flat for Sale Kepong, Aman Puri. taman ehsan, damansara",149000,KEPONG,Apartments,650,3,2,Low,229.23076923076923
4895,"[2Carpark] First Residence, Vista Mutiara, Three 33 residence, Kepong",430000,KEPONG,Apartments,1074,3,2,Low,400.37243947858474
4896,Facing Swimming Pool Kepong Sentral Condominium,310000,KEPONG,Apartments,962,3,2,Low,322.24532224532226
4897,KEPONG FREEHOLD Taman Sri Bintang Ready to move in Register Only,600000,KEPONG,Apartments,1100,3,2,Low,545.4545454545455
4898,"The Herz condo【3R 3B 2CP】new completed unit, Kepong Metro Prima",535000,KEPONG,Apartments,1144,3,3,Low,467.65734265734267
4899,"Casa Magna, Sinar Magna, Vista Magna, Condominium, Kepong, K.L",320000,KEPONG,Apartments,990,3,2,Low,323.2323232323232
4900,"Pangsapuri saujana ria, jalan Wawasan 2/6 tingkat 14",155000,KEPONG,Apartments,650,3,2,Low,238.46153846153845
4901,[Loan 95% | Below Market Value] Kepong Sentral Condo-Puncak Desa,260000,KEPONG,Apartments,962,3,2,Low,270.27027027027026
4902,"Ground floor apartment sri ehsan, kepong",295000,KEPONG,Apartments,861,1,2,Low,342.62485481997675
4903,Kepong Sentral Condo -Fully Condo Facilities with Car Park,360000,KEPONG,Apartments,962,3,2,Low,374.2203742203742
4904,30k Cash back Vista Saujana Wangsa Permai Full Loan Kepong,269000,KEPONG,Apartments,955,3,2,Low,281.67539267015707
4905,Kepong Sentral Condo for Sale -Fully Condo Facilities with Car Park,361000,KEPONG,Apartments,962,3,2,Low,375.2598752598753
4906,Ixora=950sf | RENO | Desa dua | aman puri apartment | vista saujana,218000,KEPONG,Apartments,950,3,2,Low,229.47368421052633
4907,2 carpark Vista Saujana Apartment Reno 100% Loan Kepong KIP,320000,KEPONG,Apartments,988,3,2,Low,323.88663967611336
4908,Vista Mutiara=1001sf | RENO | first residence | Kepong,360000,KEPONG,Apartments,1001,3,2,Low,359.64035964035963
4909,"[Freehold Unit] Apartment Ria Seri Ehsan, Kepong",260000,KEPONG,Apartments,915,3,2,Low,284.1530054644809
4910,Saujana Ria Apartment / Wangsa Permai / Kepong,130000,KEPONG,Apartments,650,3,2,Low,200.0
4911,Aman Dua Apartment / Aman Puri / Freehold / Kepong,275000,KEPONG,Apartments,837,3,2,Low,328.55436081242533
4912,Aman Puri Apartment / Aman Puri / Kepong,285000,KEPONG,Apartments,904,3,2,Low,315.2654867256637
4913,Kepong Sentral Condo [AFFORDABLE PRICE] MRT To KL Kepong Sri Damansara,290000,KEPONG,Apartments,962,3,2,Low,301.4553014553015
4914,Kepong Sentral Condo [FULL+LPPSA LOAN] MRT Link KL Kepong Jinjang,295000,KEPONG,Apartments,962,3,2,Low,306.65280665280665
4915,Kepong Sentral Condo [2K DEPOSIT ONLY] KTM MRT To KL Kepong Sri Ehsan,280000,KEPONG,Apartments,962,3,2,Low,291.06029106029104
4916,Kepong Sentral Condo [BEST VALUE UNIT] MRT Link KL Kepong Sg Buloh,260000,KEPONG,Apartments,962,3,2,Low,270.27027027027026
4917,Mas Kipark Cozy Environment Freehold Low Density Own Stay Majority KL,380000,KEPONG,Apartments,850,3,2,Low,447.05882352941177
4918,"Kepong Sentral condominium, KTM station, MRR2, Duke 2, Free SPA KL",280000,KEPONG,Apartments,962,3,2,Low,291.06029106029104
4919,Sri Ehsan Apartment Ground Floor 1cp Freehold Strategy Loc Kepong KL,290000,KEPONG,Apartments,850,3,2,Low,341.1764705882353
4920,Vista Saujana Apt 987sf 3r2b Balcony Low Flr Pool View P/Reno Good Buy,260000,KEPONG,Apartments,987,3,2,Low,263.4245187436677
4921,"Segalanya Mudah, Apartment Plaza Metro Prima Kepong Next to Aeon Mall",395000,KEPONG,Apartments,1320,4,2,Low,299.24242424242425
4922,Amber Apartment for sale at Indah Perdana Kepong,190000,KEPONG,Apartments,810,3,2,Low,234.5679012345679
4923,"(Facing FRIM / High floor) The Henge Condo, The Henge, Kepong",460000,KEPONG,Apartments,1100,3,2,Low,418.1818181818182
4924,Scenaria North Kiara / 2 carpark/ Facing DesaPark City,620000,KEPONG,Apartments,1019,3,2,Low,608.4396467124632
4925,Apartment mutiara magna metro prima kepong kuala lumpur,240000,KEPONG,Apartments,650,3,2,Low,369.2307692307692
4926,{Blok C | CHEAP BELOW MARKET} Mutiara Magna Kepong KL Near AEON MALL,175000,KEPONG,Apartments,650,3,2,Low,269.2307692307692
4927,Aman Puri Apt Desa Aman Puri 940sf 3r2b F/H Basic High Flr Good Buy,270000,KEPONG,Apartments,940,3,2,Low,287.2340425531915
4928,Aman Puri Apt Desa Aman Puri For Sale 940sf 3r2b 2cp Well Kept P/F,320000,KEPONG,Apartments,940,3,2,Low,340.4255319148936
4929,Suria Kipark Apt Kepong 948sf 3r2b Balcony P/Reno Well Kept Freehold,318000,KEPONG,Apartments,948,3,2,Low,335.44303797468353
4930,Vista Magna Apt 850sf 3r2b Low Flr P/F P/Reno Strategy Loc Near KTM,300000,KEPONG,Apartments,850,3,2,Low,352.94117647058823
4931,Suria Kipark Apt 948sf 3r2b P/Reno P/F Well Kept Freehold Strategy Loc,330000,KEPONG,Apartments,948,3,2,Low,348.1012658227848
4932,Aman Puri Apt Kepong For Sale 940sf 3r2b Newly Repaint Strategy Loc,270000,KEPONG,Apartments,940,3,2,Low,287.2340425531915
4933,Aman Satu Apt Desa Aman Puri Kepong 837sf 3r2b High Flr P/Reno F/H KTM,238000,KEPONG,Apartments,837,3,2,Low,284.34886499402626
4934,公寓出售！Plaza Metro Prima for sale，Kepong,420000,KEPONG,Apartments,1370,5,2,Low,306.56934306569343
4935,Sri Intan 1 / Freehold / Renovated / Partly Furnished / Jalan Ipoh,358000,KEPONG,Apartments,1511,3,2,Low,236.92918596955658
4936,The Herz Kepong for Sale,538000,KEPONG,Apartments,1073,3,2,Low,501.39794967381175
4937,"TURUN HARGA MURAH Apartment Desa Kepong, Kuala Lumpur",130000,KEPONG,Apartments,650,3,2,Low,200.0
4938,"[Below Market] Casa Prima, Kepong, Metro Prima, Jalan Metro 2, Jinjang",428000,KEPONG,Apartments,1290,3,2,Low,331.7829457364341
4939,"Hijau Ria Aprt, Kepong(Super Deal 🔥💥🏆)",260000,KEPONG,Apartments,818,3,2,Low,317.8484107579462
4940,Mah Sing Lakeville [1330sf] 3+1 bedroom [Facing Lake],720000,KEPONG,Apartments,1330,3,2,Low,541.3533834586466
4941,LEVEL 2 Pangsapuri Mutiara Magna Kepong,230000,KEPONG,Apartments,650,3,2,Low,353.84615384615387
4942,Below market The Henge Kepong For Sale,423000,KEPONG,Apartments,1100,3,2,Low,384.54545454545456
4943,"The Henge, Kepong Brand new unit below market price, ready viewing",430000,KEPONG,Apartments,1100,3,2,Low,390.90909090909093
4944,"The Henge, Kepong, Brand new unit below market, promotion almost end",425000,KEPONG,Apartments,1100,3,2,Low,386.3636363636364
4945,Fortune Centra Condo Kepong For Sale [1 Car Park + Partly Furnished],460000,KEPONG,Apartments,775,2,2,Low,593.5483870967741
4946,"FREEHOLD KEPONG Taman Sri Bintang, Completed Project NEW CONDO",600000,KEPONG,Apartments,1100,3,2,Low,545.4545454545455
