Title,Price,Area,Category,Size,Bedrooms,Bathrooms
(WALKING DISTANCE TO LRT) Melur Apartment Sentul,395000,SENTUL,Apartments,1025 sq.ft.,3 Bedrooms,2 Bathrooms
"[CORNER UNIT] Rafflesia Condominium, Sentul, Kuala Lumpur",550000,SENTUL,Apartments,1231 sq.ft.,4 Bedrooms,3 Bathrooms
RENOVATED CANTIK Sentul Utama Condominium Dato Senu Kuala Lumpur,320000,SENTUL,Apartments,878 sq.ft.,3 Bedrooms,2 Bathrooms
Maxim Citylight Sentul KL With Extra Parking,320000,SENTUL,Apartments,856 sq.ft.,2 Bedrooms,2 Bathrooms
KL Freehold Walking Distance Mrt2/Ktm Free SPA/MOT Legals,380000,SENTUL,Apartments,689 sq.ft.,1 Bedroom,1 Bathroom
"[FREEHOLD & RENOVATE] Pelangi Condo, Tmn Pelangi, Sentul",460000,SENTUL,Apartments,1266 sq.ft.,3 Bedrooms,2 Bathrooms
"Tamarind Sentul East / Freehold Corner / Lock, Stock & Barrel Give All",670000,SENTUL,Apartments,1345 sq.ft.,4 Bedrooms,3 Bathrooms
KL New Freehold Condo Rm418k 3Room2Bath With Luxury Facilities,418000,SENTUL,Apartments,418000 sq.ft.,3 Bedrooms,2 Bathrooms
Rumawip Sentul 850sqft 3R2B 100% loan Free MOT Free Register KL,300000,SENTUL,Apartments,850 sq.ft.,3 Bedrooms,2 Bathrooms
KL Sentul Rumawip FREE REGISTER FREE MOT100% LOAN 850SF 3R2B,300000,SENTUL,Apartments,850 sq.ft.,3 Bedrooms,2 Bathrooms
Rica Residence Freehold Free Legal/Walking to KTM & LRT/Sentul Setapak,379800,SENTUL,Apartments,689 sq.ft.,1 Bedroom,1 Bathroom
Rica residence face the fennel skymeridian readyin freehold Lowdensity,380000,SENTUL,Apartments,990 sq.ft.,3 Bedrooms,2 Bathrooms
{Below Market Value + Zero Downpayment} Luxury Condo in KL,372888,SENTUL,Apartments,650 sq.ft.,2 Bedrooms,2 Bathrooms
Sentul Point Service Apartment Jalan Sentul Perdana freehold,348300,SENTUL,Apartments,850 sq.ft.,3 Bedrooms,2 Bathrooms
"[FREEHOLD NEW CONDO] Sentul Point, Sentul KL",350000,SENTUL,Apartments,743 sq.ft.,2 Bedrooms,2 Bathrooms
{MCO Package + Special Rebate + Zero Downpayment} Condo in KL,451888,SENTUL,Apartments,808 sq.ft.,3 Bedrooms,2 Bathrooms
Sentul Point Freehold 2room Developer Unit Free all legal fees Sentul,326800,SENTUL,Apartments,743 sq.ft.,2 Bedrooms,2 Bathrooms
Minest Residence Freehold 4room with 2 carpark only 486k Sentul KL,486800,SENTUL,Apartments,1050 sq.ft.,3 Bedrooms,3 Bathrooms
"Cheapest in KL, Freehold, 3 Room 2 Bath, 1.5k Instalment, Free 2 CP",368000,SENTUL,Apartments,1000 sq.ft.,3 Bedrooms,2 Bathrooms
The Saffron [Fully Furnish| Low Denst]Sentul | Jalan Ipoh,650000,SENTUL,Apartments,1001 sq.ft.,3 Bedrooms,2 Bathrooms
FULLY FURNISHED | Anjung Villa Condominium Bandar Baru Sentul,560000,SENTUL,Apartments,1202 sq.ft.,3 Bedrooms,2 Bathrooms
Anjung villa condominium /sentul,520000,SENTUL,Apartments,1202 sq.ft.,3 Bedrooms,2 Bathrooms
Rica Sentul 2 Bedrooms for Sales - 200m Walking Distance to MRT2,479000,SENTUL,Apartments,657 sq.ft.,2 Bedrooms,1 Bathroom
"FULL Loan 110%, Sentul Village Condominium KL",480000,SENTUL,Apartments,948 sq.ft.,3 Bedrooms,2 Bathrooms
"Full Loan 110% Sentul Village, 0% Down Payment, KL, Sentul Point",420000,SENTUL,Apartments,948 sq.ft.,4 Bedrooms,2 Bathrooms
KL Sentul - 100% LOAN | Low Interest Rate 2.9% | Low Density,300000,SENTUL,Apartments,850 sq.ft.,3 Bedrooms,2 Bathrooms
"Sentul Condo cheap, below market value for sale",330000,SENTUL,Apartments,877 sq.ft.,3 Bedrooms,2 Bathrooms
"MENARA ORKID, BANDAR BARU SENTUL KUALA LUMPUR [ 838sq.ft ]",229500,SENTUL,Apartments,838 sq.ft.,3 Bedrooms,2 Bathrooms
Villa Angkasa Sentul,250000,SENTUL,Apartments,750 sq.ft.,2 Bedrooms,1 Bathroom
Sri Suajaya Condominium (For Sale),365000,SENTUL,Apartments,1095 sq.ft.,3 Bedrooms,2 Bathrooms
"Corner Unit! Menara Orkid Apartment, Sentul, KL Walking to LRT",258000,SENTUL,Apartments,850 sq.ft.,3 Bedrooms,2 Bathrooms
"[New Completed Condo] Sentul Point Condo, Sentul, KL, Freehold, KWSP",390000,SENTUL,Apartments,700 sq.ft.,2 Bedrooms,1 Bathroom
.💥JUAL RUGI💥🔥350k je ! Maxim Citylight Sentul KL Sky Awani,350000,SENTUL,Apartments,1009 sq.ft.,3 Bedrooms,2 Bathrooms
.💥JUAL RUGI💥🔥400k je ! Maxim Citylight Sentul KL Sky Awani,400000,SENTUL,Apartments,1095 sq.ft.,3 Bedrooms,2 Bathrooms
Renovated Facing KLCC Pangsapuri Sentul Utara Kuala Lumpur LRT Sentul,200000,SENTUL,Apartments,560 sq.ft.,2 Bedrooms,1 Bathroom
Pangsapuri Mawar Apartment 850sqft Sentul KL BELOW MV 100%FULL LOAN,299000,SENTUL,Apartments,850 sq.ft.,3 Bedrooms,2 Bathrooms
Pangsapuri Sentul Utama (FLEXIBLE DEPOSIT NEGOTIABLE),199000,SENTUL,Apartments,678 sq.ft.,3 Bedrooms,1 Bathroom
Apartment Near LRT for Sale,340000,SENTUL,Apartments,1005 sq.ft.,3 Bedrooms,2 Bathrooms
Sentul Rumawip 850sf FREE Register FREE MOT 100% LAST 30 UNIT,300000,SENTUL,Apartments,850 sq.ft.,3 Bedrooms,2 Bathrooms
Minest Residence [ FREEHOLD] 4Bedroom 3Bathroom 2-3car park,510000,SENTUL,Apartments,1050 sq.ft.,4 Bedrooms,3 Bathrooms
[HOC] Sentul Point FreeHold Completed Condo 2021 2Room 2Bath -Free MOT,327000,SENTUL,Apartments,743 sq.ft.,2 Bedrooms,2 Bathrooms
FREEHOLD SENTUL POINT-Completed Project-2room2bath-Free MOT,340000,SENTUL,Apartments,743 sq.ft.,2 Bedrooms,2 Bathrooms
Sentul Point Suite Apartment 850 SF 3r2b,348300,SENTUL,Apartments,850 sq.ft.,3 Bedrooms,2 Bathrooms
0% Downpayment SENTUL MAXIM CITYLIGHTS Sentul 856sqft [ BELOW MARKET ],290000,SENTUL,Apartments,856 sq.ft.,2 Bedrooms,2 Bathrooms
Menara Orkid Condo Bandar Baru Sentul KL Near to UTC Sentul,268000,SENTUL,Apartments,838 sq.ft.,3 Bedrooms,2 Bathrooms
Mah Sing M centura [MOVE IN SOON] Freehold [only RM500 to own],488000,SENTUL,Apartments,850 sq.ft.,3 Bedrooms,2 Bathrooms
Murah Maxim CityLights condo sentul,310000,SENTUL,Apartments,856 sq.ft.,2 Bedrooms,2 Bathrooms
Apartment Melur Bandar Baru Sentul With Fully Furnished And Renovated,450000,SENTUL,Apartments,1082 sq.ft.,3 Bedrooms,2 Bathrooms
"[ BELOW MV ] Anjung Villa Condominium, Bandar Baru Sentul",529000,SENTUL,Apartments,1202 sq.ft.,3 Bedrooms,2 Bathrooms
FreeHold Sentul Point 2Room2Bath Rm347k Free SPA/MOT/LegalsFee/Booking,3470000,SENTUL,Apartments,743 sq.ft.,2 Bedrooms,2 Bathrooms
"The Capers, Fennel 5R5B2CP near LRT Sentul [FOR SALE]",1300000,SENTUL,Apartments,2049 sq.ft.,5 Bedrooms,5 Bathrooms
"The Capers, Fennel 4R4B2CP near LRT Sentul [FOR SALE]",820000,SENTUL,Apartments,1381 sq.ft.,4 Bedrooms,4 Bathrooms
"The Capers, Fennel 4R5B2CP near LRT Sentul [FOR SALE]",1050000,SENTUL,Apartments,1567 sq.ft.,4 Bedrooms,5 Bathrooms
Sentul Rumawip KL 850sqft FREE register & Mot 100% Loan Limited Units,300000,SENTUL,Apartments,850 sq.ft.,3 Bedrooms,2 Bathrooms
"Flat bandar baru sentul . middle floor , fully reno",228000,SENTUL,Apartments,530 sq.ft.,2 Bedrooms,1 Bathroom
2021KL HOC Completed FreeHold Project 2Room2Bath Fre SPA/MOT,349000,SENTUL,Apartments,743 sq.ft.,2 Bedrooms,2 Bathrooms
Sentul Utara Apartment 758sf LEASEHOLD Sentul 100%LOAN RENOVATED,230000,SENTUL,Apartments,758 sq.ft.,3 Bedrooms,2 Bathrooms
BOOKING 1K ! FLEXIBLE DEPOSIT | Flat Sentul Utama Dato Senu Sentul,210000,SENTUL,Apartments,678 sq.ft.,3 Bedrooms,1 Bathroom
Condo facing swimming pool and genting view,410000,SENTUL,Apartments,1130 sq.ft.,3 Bedrooms,2 Bathrooms
STRATA READY | NEGO~Pangsapuri Sentul Utama~Taman Sentul Utama~Sentul,199000,SENTUL,Apartments,678 sq.ft.,3 Bedrooms,1 Bathroom
"Villa Angsana Condo, Sentul (FREEHOLD BELOW MV)",410000,SENTUL,Apartments,1130 sq.ft.,3 Bedrooms,2 Bathrooms
"Rafflesia Condo, Sentul, KL [3 Min Walk to LRT Sentul Timur ]",600000,SENTUL,Apartments,1231 sq.ft.,4 Bedrooms,3 Bathrooms
Sentul utama condominium sentul kl,360000,SENTUL,Apartments,877 sq.ft.,3 Bedrooms,2 Bathrooms
MCO Special Package Mah Sing M arisa [RM500 only to own] free Furnish,289000,SENTUL,Apartments,500 sq.ft.,1 Bedroom,1 Bathroom
Below market Sentul Point Suite For Sale,348300,SENTUL,Apartments,850 sq.ft.,3 Bedrooms,2 Bathrooms
"Suajaya condo, sentul [nice unit]",330000,SENTUL,Apartments,973 sq.ft.,3 Bedrooms,2 Bathrooms
SENTUL UTAMA Condominium [ TINGKAT 7 / 0% DOWN PAYMENT SCHEME ],300000,SENTUL,Apartments,877 sq.ft.,3 Bedrooms,2 Bathrooms
SENTUL UTAMA Condominium [ 0% DOWN PAYMENT / 105% LOAN SCHEME ],300000,SENTUL,Apartments,1029 sq.ft.,3 Bedrooms,2 Bathrooms
Sri Suajaya Condo at Sentul KL For Sale,268000,SENTUL,Apartments,973 sq.ft.,3 Bedrooms,2 Bathrooms
KL 2021 New Condo 3Room2Bath Sentul/First Home BuyerKL,300000,SENTUL,Apartments,810 sq.ft.,3 Bedrooms,2 Bathrooms
Sentul Rumawip KL 850sqft 3R2B PERCUMA daftar & MOT 100% Loan 300 unit,300000,SENTUL,Apartments,850 sq.ft.,3 Bedrooms,2 Bathrooms
"Reno & Limited / Pangsapuri Sentul Utara Apartment, Sentul Gombak",238000,SENTUL,Apartments,725 sq.ft.,3 Bedrooms,2 Bathrooms
KL Sentul - 100% LOAN | 0% Downpayment | Low Interest Rate 2.9%,300000,SENTUL,Apartments,850 sq.ft.,3 Bedrooms,2 Bathrooms
"[3km to KLCC]Good invvest in KL area,High teachnology&5G smart unit",208888,SENTUL,Apartments,300 sq.ft.,1 Bedroom,1 Bathroom
Maxim citilightsentul 2 car park,358000,SENTUL,Apartments,850 sq.ft.,2 Bedrooms,2 Bathrooms
RENOVATED Flat Sentul Utama Taman Dato Senu KL,210000,SENTUL,Apartments,678 sq.ft.,3 Bedrooms,2 Bathrooms
Anjung Villa Condominium- Sentul,540000,SENTUL,Apartments,2002 sq.ft.,3 Bedrooms,2 Bathrooms
BEST INVESTMENT DEKAT LRT Pangsapuri Sentul Utama,199000,SENTUL,Apartments,678 sq.ft.,3 Bedrooms,1 Bathroom
Maxim Citylight Sentul Below Market Price [ 1K BOOKING/0% D/Payment],330000,SENTUL,Apartments,856 sq.ft.,2 Bedrooms,2 Bathrooms
Sri Suajaya Condo | Sentul | RENO | FREEHOLD | BELOW PRICE | 100% LOAN,355000,SENTUL,Apartments,1100 sq.ft.,3 Bedrooms,2 Bathrooms
KL Sentul - 100% LOAN | 3Bilik & Balkoni | 0% Downpayment,300000,SENTUL,Apartments,850 sq.ft.,3 Bedrooms,2 Bathrooms
Flat Taman SENTUL UTAMA,199000,SENTUL,Apartments,678 sq.ft.,3 Bedrooms,1 Bathroom
Condominium Sentul Utama KL sell below market value,300000,SENTUL,Apartments,874 sq.ft.,3 Bedrooms,2 Bathrooms
Sentul Rumawip 850sqft 3R2B KL Percuma pendaftaran & MOT 100% Loan,300000,SENTUL,Apartments,850 sq.ft.,3 Bedrooms,2 Bathrooms
KL Sentul-Low Density| 0% Downpayment| 10 unit Perfloor| Condo Concept,300000,SENTUL,Apartments,850 sq.ft.,3 Bedrooms,2 Bathrooms
TERMURAH NEGO Pangsapuri Sentul Utama Taman Sentul Utama STRATA CANTIK,199000,SENTUL,Apartments,678 sq.ft.,3 Bedrooms,1 Bathroom
"Flat Sentul Utama, Taman Dato Senu, Sentul, Kuala Lumpur",210000,SENTUL,Apartments,678 sq.ft.,3 Bedrooms,1 Bathroom
"Jakel Condo Near HKL,500m MRT LRT Gaji 2700 1st Home Skim 2022 Move in",407000,SENTUL,Apartments,955 sq.ft.,3 Bedrooms,2 Bathrooms
LOWER FLOOR | RENOVATED Flat Sentul Utama SESUAI UNTUK PELABURAN,220000,SENTUL,Apartments,678 sq.ft.,3 Bedrooms,1 Bathroom
Pangsapuri Melur Sentul near LRT,400000,SENTUL,Apartments,1061 sq.ft.,3 Bedrooms,2 Bathrooms
High floor sentul village condominium access to duke highway,520000,SENTUL,Apartments,982 sq.ft.,3 Bedrooms,2 Bathrooms
Fully furnished pelangi condo sentul access to duke,430000,SENTUL,Apartments,1223 sq.ft.,3 Bedrooms,2 Bathrooms
Anjung villa sentul/klcc/jalan pahang /kl city centre,525000,SENTUL,Apartments,1202 sq.ft.,3 Bedrooms,2 Bathrooms
Free 3 unit air-cond | fully reno | apartment mawar,350000,SENTUL,Apartments,870 sq.ft.,3 Bedrooms,2 Bathrooms
1 sentul condominium jalan sentul pasar kuala lumpur,590000,SENTUL,Apartments,1081 sq.ft.,3 Bedrooms,2 Bathrooms
Apartment sentul point jalan ipoh jln ipoh access to duke,440000,SENTUL,Apartments,850 sq.ft.,3 Bedrooms,2 Bathrooms
Anjung villa condominium sentul kuala lumpur,540000,SENTUL,Apartments,1202 sq.ft.,3 Bedrooms,2 Bathrooms
Condominum sri suajay sentul access to duke gombak,380000,SENTUL,Apartments,980 sq.ft.,3 Bedrooms,2 Bathrooms
Maxim Citylights Sentul KL For Sale,470000,SENTUL,Apartments,1009 sq.ft.,2 Bedrooms,3 Bathrooms
Sentul Utama Condo 877sf 3r2b KL Nice Location 100%FULL LOAN+cashback,300000,SENTUL,Apartments,877 sq.ft.,3 Bedrooms,2 Bathrooms
Sentul Point Suite RM489/psf,490000,SENTUL,Apartments,1001 sq.ft.,3 Bedrooms,2 Bathrooms
Sentul Point Freehold 2room2bath Ready Move in Setapak KL,336800,SENTUL,Apartments,743 sq.ft.,2 Bedrooms,2 Bathrooms
Sentul Utama Condo / 877sf/ Below Market / KL / Full Loan Can Arrange,300000,SENTUL,Apartments,877 sq.ft.,3 Bedrooms,2 Bathrooms
Rumawip Sentul KL 850sqft 3R2B Free Register Free MOT 100% Loan,300000,SENTUL,Apartments,850 sq.ft.,3 Bedrooms,2 Bathrooms
Flat bandar baru sentul . middle floor . fully reno . well maintain,228000,SENTUL,Apartments,560 sq.ft.,2 Bedrooms,1 Bathroom
Mah Sing M Arisa [POOL VIEW] FREEHOLD | Easy To OWN,289000,SENTUL,Apartments,500 sq.ft.,1 Bedroom,1 Bathroom
KL Sentul - Low Density | 10 unit Perfloor | Condo Concept | 100% Loan,300000,SENTUL,Apartments,850 sq.ft.,3 Bedrooms,2 Bathrooms
"( FACING KLCC / DEPAN LRT) Pangsapuri Melur, Sentul - Nearby Mawar",400000,SENTUL,Apartments,1061 sq.ft.,3 Bedrooms,2 Bathrooms
FULL LOAN MURAH Flat Sentul Utama Taman Dato Senu Sentul,210000,SENTUL,Apartments,678 sq.ft.,3 Bedrooms,1 Bathroom
"Well kept pangsapuri mawar near melur rm1k booking only, full loan",300000,SENTUL,Apartments,1007 sq.ft.,3 Bedrooms,2 Bathrooms
RICA Residence The Tamarind Sentul Kuala Lumpur,650000,SENTUL,Apartments,915 sq.ft.,2 Bedrooms,2 Bathrooms
Pangsapuri Mawar Apartment Melur Anjung Villa Menara Orkid UTC Sentul,340000,SENTUL,Apartments,1007 sq.ft.,3 Bedrooms,2 Bathrooms
"Below market sentul village , only rm1k booking, full loan",450000,SENTUL,Apartments,1054 sq.ft.,3 Bedrooms,2 Bathrooms
"Pangsapuri Mawar for SALE, Bandar Baru Sentul",350000,SENTUL,Apartments,1080 sq.ft.,3 Bedrooms,2 Bathrooms
House at Sentul Utama Condo for sale,360000,SENTUL,Apartments,877 sq.ft.,3 Bedrooms,2 Bathrooms
"(KL VIEW)- Sentul Utama Condominium, Sentul KL",360000,SENTUL,Apartments,877 sq.ft.,3 Bedrooms,2 Bathrooms
Sentul Utama Condo / 877sf/ Below Market / 100% Full Loan,300000,SENTUL,Apartments,877 sq.ft.,3 Bedrooms,2 Bathrooms
"Bayu sentul condo below market,",420000,SENTUL,Apartments,1230 sq.ft.,3 Bedrooms,2 Bathrooms
Rumahwip Sentul,300000,SENTUL,Apartments,850 sq.ft.,3 Bedrooms,2 Bathrooms
KL Sentul - FULL LOAN | Low Density | 10 unit Perfloor | Condo Concept,300000,SENTUL,Apartments,850 sq.ft.,3 Bedrooms,2 Bathrooms
Bayu sentul condo corner unit rm1k booking full loan,485000,SENTUL,Apartments,1363 sq.ft.,3 Bedrooms,2 Bathrooms
Sentul Rumahwip Condominium,300000,SENTUL,Apartments,850 sq.ft.,3 Bedrooms,2 Bathrooms
"[PALING MURAH] Sentul Utama Condominium, SENTUL KL",320000,SENTUL,Apartments,877 sq.ft.,3 Bedrooms,2 Bathrooms
Rumawip Sentul KL 850sqft 3R2B Free Register 100% Loan Free MOT,300000,SENTUL,Apartments,850 sq.ft.,3 Bedrooms,2 Bathrooms
"Flat bandar baru sentul , middle floor , walking distance to lrt . utc",228000,SENTUL,Apartments,560 sq.ft.,2 Bedrooms,1 Bathroom
"Sri Suajaya Condominium Sentul FREEHOLD 1,200sf Setapak GOMBAK",310000,SENTUL,Apartments,1200 sq.ft.,3 Bedrooms,2 Bathrooms
Mawar Apartment - Sentul,350000,SENTUL,Apartments,1007 sq.ft.,3 Bedrooms,2 Bathrooms
"CORNER UNIT & KLCC VIEW 1 Sentul Condominium 1,335 sqft 2 Car Park",570000,SENTUL,Apartments,1335 sq.ft.,3 Bedrooms,2 Bathrooms
CorNeR UniT ThE TaMaRiND SeNTuL FREeHOLD FuLLY FURNIiSheD,600000,SENTUL,Apartments,1345 sq.ft.,4 Bedrooms,3 Bathrooms
KL Sentul RM300K - FULL LOAN | 3R 2B with Balcony & Yard | Low Density,300000,SENTUL,Apartments,850 sq.ft.,3 Bedrooms,2 Bathrooms
Cheapest Corner Renovated 1345sqft Tamarind Sentul East Kuala lumpur,600000,SENTUL,Apartments,1345 sq.ft.,4 Bedrooms,3 Bathrooms
Sentul Utama Condominium,300000,SENTUL,Apartments,1029 sq.ft.,4 Bedrooms,3 Bathrooms
"The Fennel, Capers 1237sqft 3R3B4CP [FOR SALE]",850000,SENTUL,Apartments,1237 sq.ft.,3 Bedrooms,3 Bathrooms
"The Fennel, Capers 1237sqft 3R3B Sentul East [FOR SALE]",780000,SENTUL,Apartments,1237 sq.ft.,3 Bedrooms,3 Bathrooms
TOR*m800 Monthly Instalment. 100% Loan Financing LinkedBridge to LRT,220000,SENTUL,Apartments,300 sq.ft.,1 Bedroom,1 Bathroom
Rumawip Sentul KL 850sqft 3R2B 100% LOAN Free MOT Free Register NOW,300000,SENTUL,Apartments,850 sq.ft.,3 Bedrooms,2 Bathrooms
"Flat Sentul Utama, Taman Dato Senu, Sentul, Kuala Lumpur",210000,SENTUL,Apartments,678 sq.ft.,3 Bedrooms,1 Bathroom
"RENOVATED 🔥 Flat Sentul Utama, Taman Dato Senu, Sentul, KL",210000,SENTUL,Apartments,678 sq.ft.,3 Bedrooms,1 Bathroom
"Flat bandar baru sentul , level 3",228000,SENTUL,Apartments,550 sq.ft.,2 Bedrooms,1 Bathroom
"Full Loan 110%, 0% Down Payment, Sentul Utama Condominium, Sentul, KL",350000,SENTUL,Apartments,877 sq.ft.,3 Bedrooms,2 Bathrooms
"Full Loan 110% Cash Back Plan, Maxim Citylight Citylights Sentul KL",300000,SENTUL,Apartments,856 sq.ft.,2 Bedrooms,2 Bathrooms
"Sentul Village Condominium, Sentul KL, Below Market Value",420000,SENTUL,Apartments,948 sq.ft.,3 Bedrooms,2 Bathrooms
"110% Full Loan,0 Down payment, Bayu Sentul Condominium KL, CORNER unit",490000,SENTUL,Apartments,1360 sq.ft.,3 Bedrooms,2 Bathrooms
"Sentul Village Condo, KL near Sentul Point, Full Loan 110%",450000,SENTUL,Apartments,948 sq.ft.,3 Bedrooms,2 Bathrooms
"110% FULL Loan, 0 Down Payment, Bayu Sentul Condominium KL",420000,SENTUL,Apartments,1230 sq.ft.,3 Bedrooms,2 Bathrooms
"BALCONY Unit, Maxim Citylight, Sentul, KL, FULL LOAN 100%",400000,SENTUL,Apartments,1095 sq.ft.,3 Bedrooms,2 Bathrooms
"0% Down Payment, 110% Loan, Maxim Citylights, Sentul KL",300000,SENTUL,Apartments,856 sq.ft.,2 Bedrooms,2 Bathrooms
"2 Car Parks, Panorama Condo, Sentul KL, Full Loan 110%, 0 Down Payment",430000,SENTUL,Apartments,1100 sq.ft.,3 Bedrooms,2 Bathrooms
"Maxim Citylight, Sentul, KL, Full Loan 110%, 0% Down Payment",350000,SENTUL,Apartments,1009 sq.ft.,3 Bedrooms,2 Bathrooms
"Full Loan 110%, 0 Down payment, Sentul Utama Condominium, Sentul KL",295000,SENTUL,Apartments,877 sq.ft.,3 Bedrooms,2 Bathrooms
Good Condition at Sentul,270000,SENTUL,Apartments,838 sq.ft.,3 Bedrooms,2 Bathrooms
Renovated Lowcost STRATA Flat Sentul Utama Dato Senu KL,210000,SENTUL,Apartments,678 sq.ft.,3 Bedrooms,1 Bathroom
"Sentul Village Residence Brand New House For Sale, 2 Car Park, UOA",455000,SENTUL,Apartments,948 sq.ft.,3 Bedrooms,2 Bathrooms
KL Sentul - 100% Loan | Low Density | 0% Downpayment,300000,SENTUL,Apartments,850 sq.ft.,3 Bedrooms,2 Bathrooms
"Runya Condo Near HKL 2022 Move in, 500m MRT 1st Home Skim Gaji 2700",405000,SENTUL,Apartments,971 sq.ft.,3 Bedrooms,2 Bathrooms
"Janel Condo Near HKL UTC,500m MRT Gaji 2700 1st Home Skim 2022 Move in",407000,SENTUL,Apartments,968 sq.ft.,3 Bedrooms,2 Bathrooms
"[NEARBY KLCC] Pelangi Condominium, Taman Pelangi, Sentul",460000,SENTUL,Apartments,1266 sq.ft.,3 Bedrooms,2 Bathrooms
[💥CORNER UNIT💥] PANGSAPURI MENARA ORKID BANDAR BARU SENTUL,280000,SENTUL,Apartments,858 sq.ft.,3 Bedrooms,2 Bathrooms
.✨FULLY FURNISHED SENTUL UTAMA CONDO✨,345000,SENTUL,Apartments,853 sq.ft.,3 Bedrooms,2 Bathrooms
[RENOVATED] FLAT SENTUL UTAMA TAMAN DATO SENU SENTUL KL s,210000,SENTUL,Apartments,678 sq.ft.,3 Bedrooms,1 Bathroom
"The Capers Condominium, Sentul For Sale - Furnished",770000,SENTUL,Apartments,1147 sq.ft.,3 Bedrooms,2 Bathrooms
Sentul apartment at Sentul Jaya,250000,SENTUL,Apartments,750 sq.ft.,3 Bedrooms,2 Bathrooms
"[FURNISHED] The Maple Condominium, Sentul",988000,SENTUL,Apartments,1569 sq.ft.,3 Bedrooms,3 Bathrooms
"Sri Suajaya Condo , Sentul , Nice Unit , Freehold , FULL LOAN",338000,SENTUL,Apartments,1187 sq.ft.,3 Bedrooms,2 Bathrooms
Sentul sri suajaya condo for sale,365000,SENTUL,Apartments,1095 sq.ft.,3 Bedrooms,2 Bathrooms
"Sentul Utama Condo , Hot Area , Jual Murah , Taman Sentul Utama KL",298000,SENTUL,Apartments,877 sq.ft.,3 Bedrooms,2 Bathrooms
"Sentul Utama Condo , Nice House , Best Price , Taman Sentul Utama KL",303000,SENTUL,Apartments,877 sq.ft.,3 Bedrooms,2 Bathrooms
"STRATA TITLE Flat Sentul Utama, Taman Dato Senu, low level",210000,SENTUL,Apartments,678 sq.ft.,3 Bedrooms,1 Bathroom
BIG SIZE Sentul Utama Condominium 4 Bedroom Limited,355000,SENTUL,Apartments,1029 sq.ft.,4 Bedrooms,3 Bathrooms
BIG SIZE & CHEAP!!! DUPLEX CONDO TERATAI MEWAH [4.5km To HKL],430000,SENTUL,Apartments,1500 sq.ft.,4 Bedrooms,2 Bathrooms
Sentul Utama Condo For Sale [Pool View + Mid Floor],320000,SENTUL,Apartments,890 sq.ft.,3 Bedrooms,2 Bathrooms
Maxim citylights sentul perdana [fully furnished],420000,SENTUL,Apartments,1009 sq.ft.,3 Bedrooms,2 Bathrooms
Rumawip Sentul KL 850sqft 3R2B 100% Loan Free MOT Register Free KL,300000,SENTUL,Apartments,850 sq.ft.,3 Bedrooms,2 Bathrooms
One Maxim Residence Sentul for Sale 2 Car Park Fully Furnished,500000,SENTUL,Apartments,819 sq.ft.,3 Bedrooms,2 Bathrooms
M Centura Ready to Move In FREHOLD Sentul Free Furniture,488888,SENTUL,Apartments,850 sq.ft.,3 Bedrooms,2 Bathrooms
CORNER Rafflesia Condominium Sentul KL,550000,SENTUL,Apartments,1231 sq.ft.,4 Bedrooms,3 Bathrooms
PALING MURAH 2 PARKING Maxim Citylights Sentul 1010 sqft 3R2B,430000,SENTUL,Apartments,1010 sq.ft.,3 Bedrooms,2 Bathrooms
(BIGGEST UNIT & CHEAPEST) Pelangi Condo Sentul KL FREEHOLD,480000,SENTUL,Apartments,1259 sq.ft.,3 Bedrooms,2 Bathrooms
"Bandar baru sentul, kuala lumpur Block 77 tingkat 2",240000,SENTUL,Apartments,650 sq.ft.,2 Bedrooms,1 Bathroom
Melur apartment Non bumi lot bandar baru sentul,385000,SENTUL,Apartments,1060 sq.ft.,3 Bedrooms,2 Bathrooms
"Sentul Utara, Jalan Sentul, strata title , Block 156 tingkat 14",210000,SENTUL,Apartments,600 sq.ft.,2 Bedrooms,1 Bathroom
"CORNER UNIT Menara Orkid, Sentul Good for Investment & Own Stay",290000,SENTUL,Apartments,838 sq.ft.,3 Bedrooms,2 Bathrooms
Minest Residence Freehold 4room3bath Free legal fees Sentul Setapak KL,486900,SENTUL,Apartments,1050 sq.ft.,4 Bedrooms,3 Bathrooms
Rafflesia Condominium Sentul [1231 Sqft | Furnished | View KLCC],550000,SENTUL,Apartments,1231 sq.ft.,4 Bedrooms,3 Bathrooms
SALE - Menara Orkid Bandar Baru Sentul 3R2B 1Car Park DEPOSIT 1K Only,280000,SENTUL,Apartments,838 sq.ft.,3 Bedrooms,2 Bathrooms
Sentul Utama Condominium Kuala Lumpur,360000,SENTUL,Apartments,874 sq.ft.,3 Bedrooms,2 Bathrooms
"[Size Besar] Bayu Sentul condo, Sentul, 2 Parking, Guna Kwsp",520000,SENTUL,Apartments,1362 sq.ft.,3 Bedrooms,2 Bathrooms
"[New Completed] Rica Residence Sentul, KL",475000,SENTUL,Apartments,675 sq.ft.,2 Bedrooms,2 Bathrooms
Mah Sing M Arisa *500book* KL Sentul | GOV Bank Loan,289000,SENTUL,Apartments,500 sq.ft.,1 Bedroom,1 Bathroom
PALING MURAH 2 PARKING Maxim Citylights Sentul 1010 sqft,430000,SENTUL,Apartments,1010 sq.ft.,3 Bedrooms,2 Bathrooms
"3km KLCC,walking distance LRT,TOP10mall[High Technology]installment800",220000,SENTUL,Apartments,320 sq.ft.,1 Bedroom,1 Bathroom
