area,building_type,building_nature,num_bath_rooms,num_bed_rooms,price,property_url,purpose,city,locality,address,id,relaxation_amenity_count,security_amenity_count,maintenance_or_cleaning_amenity_count,social_amenity_count,expendable_amenity_count,service_staff_amenity_count,unclassify_amenity_count,division,zone,price_per_sqft
2400.0,Apartment,Residential,3.0,3.0,16000000.0,https://www.bproperty.com/en/property/details-5532087.html,Sale,Dhaka,Mirpur,"Road No 5, Block F, Section 11",bproperty-196,2,2,2,3,3,1,5,Dhaka,Mirpur,6666.666666666667
1450.0,Apartment,Residential,3.0,3.0,9500000.0,https://www.bproperty.com/en/property/details-3852523.html,Sale,Dhaka,Uttara,Sector 10,bproperty-198,1,2,3,2,3,3,4,Dhaka,Uttara,6551.724137931034
800.0,Apartment,Residential,2.0,2.0,4500000.0,https://www.bproperty.com/en/property/details-5526930.html,Sale,Dhaka,Shyampur,"Dolairpar, Kadamtali",bproperty-199,1,1,1,1,1,3,3,Dhaka,Unknown,5625.0
1200.0,Apartment,Residential,3.0,3.0,7500000.0,https://www.bproperty.com/en/property/details-5528852.html,Sale,Dhaka,Mirpur,Dakkhin Paikpara,bproperty-200,1,2,2,1,2,2,3,Dhaka,Mirpur,6250.0
1175.0,Apartment,Residential,3.0,3.0,7350000.0,https://www.bproperty.com/en/property/details-5528861.html,Sale,Dhaka,Mirpur,Dakkhin Paikpara,bproperty-201,1,1,2,2,2,2,3,Dhaka,Mirpur,6255.31914893617
1140.0,Apartment,Residential,3.0,3.0,7500000.0,https://www.bproperty.com/en/property/details-5525610.html,Sale,Dhaka,Mirpur,"Block Ta, Section 6",bproperty-202,1,2,2,1,2,2,4,Dhaka,Mirpur,6578.9473684210525
1265.0,Apartment,Residential,3.0,3.0,7890000.000000001,https://www.bproperty.com/en/property/details-5528843.html,Sale,Dhaka,Mirpur,Dakkhin Paikpara,bproperty-205,1,1,2,1,2,3,3,Dhaka,Mirpur,6237.154150197629
1450.0,Apartment,Residential,3.0,3.0,11500000.0,https://www.bproperty.com/en/property/details-5526892.html,Sale,Dhaka,Banasree,Block H,bproperty-206,1,1,3,1,4,3,3,Dhaka,Khilgaon,7931.0344827586205
800.0,Apartment,Residential,2.0,2.0,4000000.0,https://www.bproperty.com/en/property/details-5524210.html,Sale,Dhaka,Demra,"Block B, New Town R/A, Matuail",bproperty-207,4,1,2,1,2,3,3,Dhaka,Demra,5000.0
1531.0,Apartment,Residential,3.0,3.0,18500000.0,https://www.bproperty.com/en/property/details-3981065.html,Sale,Dhaka,Mohammadpur,Tajmahal Road,bproperty-208,1,1,2,1,5,3,3,Dhaka,Mohammadpur,12083.60548661006
1489.0,Apartment,Residential,4.0,3.0,15000000.0,https://www.bproperty.com/en/property/details-3057151.html,Sale,Dhaka,Uttara,Sector 14,bproperty-212,1,1,2,1,3,3,4,Dhaka,Uttara,10073.875083948958
1900.0,Apartment,Residential,3.0,4.0,16500000.0,https://www.bproperty.com/en/property/details-5447051.html,Sale,Dhaka,Banasree,Block C,bproperty-213,1,1,1,1,3,2,3,Dhaka,Khilgaon,8684.21052631579
850.0,Apartment,Residential,3.0,2.0,3835000.0,https://www.bproperty.com/en/property/details-5523367.html,Sale,Dhaka,Demra,"South Matuail, Matuail",bproperty-214,1,3,2,1,1,2,3,Dhaka,Demra,4511.764705882353
700.0,Apartment,Residential,2.0,2.0,4500000.0,https://www.bproperty.com/en/property/details-5524208.html,Sale,Dhaka,Demra,"Block B, New Town R/A, Matuail",bproperty-216,1,1,2,1,2,3,3,Dhaka,Demra,6428.571428571428
1700.0,Apartment,Residential,3.0,3.0,13500000.0,https://www.bproperty.com/en/property/details-3044461.html,Sale,Dhaka,Uttara,Sector 14,bproperty-218,1,1,1,1,3,3,4,Dhaka,Uttara,7941.176470588235
1315.0,Apartment,Residential,3.0,3.0,10500000.0,https://www.bproperty.com/en/property/details-5336761.html,Sale,Dhaka,Sutrapur,Tikatuli,bproperty-220,4,1,1,1,4,2,3,Dhaka,Sutrapur,7984.790874524715
900.0,Apartment,Residential,3.0,2.0,6000000.0,https://www.bproperty.com/en/property/details-4794114.html,Sale,Dhaka,Demra,"Block B, New Town R/A, Matuail",bproperty-222,1,1,2,1,2,3,3,Dhaka,Demra,6666.666666666667
1720.0,Apartment,Residential,4.0,3.0,14500000.0,https://www.bproperty.com/en/property/details-5257792.html,Sale,Dhaka,Bashundhara R-A,Block I,bproperty-223,1,2,2,1,2,3,4,Dhaka,Bashundhara R/A,8430.232558139534
1000.0,Apartment,Residential,3.0,3.0,6000000.0,https://www.bproperty.com/en/property/details-4794129.html,Sale,Dhaka,Demra,"Block B, New Town R/A, Matuail",bproperty-224,1,1,2,1,2,3,3,Dhaka,Demra,6000.0
1352.0,Apartment,Residential,3.0,3.0,10000000.0,https://www.bproperty.com/en/property/details-5525952.html,Sale,Dhaka,Dhanmondi,Shukrabad,bproperty-225,1,2,1,1,4,3,4,Dhaka,Dhanmondi,7396.449704142012
2075.0,Apartment,Residential,3.0,3.0,25000000.0,https://www.bproperty.com/en/property/details-1937637.html,Sale,Dhaka,Bashundhara R-A,Block C,bproperty-226,1,2,3,1,4,1,5,Dhaka,Bashundhara R/A,12048.192771084336
1180.0,Apartment,Residential,3.0,3.0,7000000.0,https://www.bproperty.com/en/property/details-1940265.html,Sale,Dhaka,Banasree,Block E,bproperty-227,1,2,2,1,5,3,3,Dhaka,Khilgaon,5932.203389830508
1830.0,Apartment,Residential,3.0,3.0,13500000.0,https://www.bproperty.com/en/property/details-3865177.html,Sale,Dhaka,Aftab Nagar,Block C,bproperty-228,1,2,3,1,4,3,3,Dhaka,Khilgaon,7377.049180327869
1210.0,Apartment,Residential,3.0,3.0,8500000.0,https://www.bproperty.com/en/property/details-4638072.html,Sale,Dhaka,Bashabo,Kadamtala,bproperty-229,1,1,3,1,4,3,4,Dhaka,Khilgaon,7024.793388429752
1440.0,Apartment,Residential,3.0,3.0,6200000.0,https://www.bproperty.com/en/property/details-4331151.html,Sale,Dhaka,Bashabo,"South Madartek, Madartek",bproperty-230,1,1,1,2,4,3,4,Dhaka,Khilgaon,4305.555555555556
2000.0,Apartment,Residential,5.0,3.0,16500000.0,https://www.bproperty.com/en/property/details-5448039.html,Sale,Dhaka,Aftab Nagar,Block H,bproperty-231,2,1,2,3,1,1,4,Dhaka,Khilgaon,8250.0
2300.0,Apartment,Residential,4.0,5.0,21000000.0,https://www.bproperty.com/en/property/details-4049970.html,Sale,Dhaka,Banasree,Block J,bproperty-232,1,2,2,2,4,2,3,Dhaka,Khilgaon,9130.434782608696
1250.0,Apartment,Residential,3.0,3.0,7800000.0,https://www.bproperty.com/en/property/details-2007184.html,Sale,Dhaka,Banasree,"Block E, South Banasree Project",bproperty-233,4,1,1,1,3,2,4,Dhaka,Khilgaon,6240.0
1200.0,Apartment,Residential,3.0,3.0,8500000.0,https://www.bproperty.com/en/property/details-5460757.html,Sale,Dhaka,Aftab Nagar,"Sector 2, Block H",bproperty-234,1,1,2,3,2,2,3,Dhaka,Khilgaon,7083.333333333333
1030.0,Apartment,Residential,3.0,3.0,7200000.0,https://www.bproperty.com/en/property/details-3874034.html,Sale,Dhaka,Maghbazar,Unknown,bproperty-235,1,1,2,1,5,2,3,Dhaka,Ramna,6990.291262135922
1538.0,Apartment,Residential,4.0,3.0,9900000.0,https://www.bproperty.com/en/property/details-4344556.html,Sale,Dhaka,Badda,"West Nurer Chala, Nurer Chala",bproperty-236,1,1,2,1,4,1,4,Dhaka,Badda,6436.931079323797
1184.0,Apartment,Residential,3.0,3.0,8700000.0,https://www.bproperty.com/en/property/details-4883267.html,Sale,Dhaka,Badda,Jagannathpur,bproperty-237,1,1,3,1,4,3,4,Dhaka,Badda,7347.972972972973
1420.0,Apartment,Residential,3.0,3.0,10600000.0,https://www.bproperty.com/en/property/details-4883255.html,Sale,Dhaka,Badda,Jagannathpur,bproperty-238,1,1,3,1,4,3,4,Dhaka,Badda,7464.788732394366
1710.0,Apartment,Residential,3.0,3.0,13799999.999999998,https://www.bproperty.com/en/property/details-4441967.html,Sale,Dhaka,Malibagh,Unknown,bproperty-239,1,2,2,1,3,1,4,Dhaka,Ramna,8070.17543859649
1184.0,Apartment,Residential,3.0,3.0,8700000.0,https://www.bproperty.com/en/property/details-4883238.html,Sale,Dhaka,Badda,Jagannathpur,bproperty-240,1,1,3,2,4,2,4,Dhaka,Badda,7347.972972972973
2015.0,Apartment,Residential,3.0,3.0,19500000.0,https://www.bproperty.com/en/property/details-5517681.html,Sale,Dhaka,Dhanmondi,Unknown,bproperty-241,5,1,1,1,4,1,4,Dhaka,Dhanmondi,9677.41935483871
1475.0,Apartment,Residential,3.0,3.0,10800000.0,https://www.bproperty.com/en/property/details-5459591.html,Sale,Dhaka,Adabor,Baitul Aman Housing Society,bproperty-242,1,1,1,1,4,3,4,Dhaka,Mohammadpur,7322.033898305085
1145.0,Apartment,Residential,2.0,3.0,6500000.0,https://www.bproperty.com/en/property/details-5522748.html,Sale,Dhaka,Muradpur, Kadamtali,bproperty-244,1,1,2,2,4,1,4,Dhaka,Chattogram City,5676.855895196507
1140.0,Apartment,Residential,3.0,3.0,7500000.0,https://www.bproperty.com/en/property/details-5525604.html,Sale,Dhaka,Mirpur,"Block Ta, Section 6",bproperty-245,1,2,2,1,2,2,4,Dhaka,Mirpur,6578.9473684210525
1275.0,Apartment,Residential,3.0,3.0,10600000.0,https://www.bproperty.com/en/property/details-5506930.html,Sale,Dhaka,Banasree,Block B,bproperty-246,1,1,3,1,4,3,3,Dhaka,Khilgaon,8313.725490196079
850.0,Apartment,Residential,2.0,3.0,5000000.0,https://www.bproperty.com/en/property/details-1783945.html,Sale,Dhaka,Badda,South Badda,bproperty-248,1,1,2,1,1,3,3,Dhaka,Badda,5882.35294117647
1847.0,Apartment,Residential,4.0,3.0,15500000.0,https://www.bproperty.com/en/property/details-5500782.html,Sale,Dhaka,Maghbazar,Unknown,bproperty-249,1,2,1,1,4,1,4,Dhaka,Ramna,8391.987005955603
1100.0,Apartment,Residential,3.0,3.0,6200000.0,https://www.bproperty.com/en/property/details-4557973.html,Sale,Dhaka,Mirpur,Ahmed Nagar,bproperty-250,1,1,2,1,3,1,3,Dhaka,Mirpur,5636.363636363636
4456.0,Duplex,Residential,7.0,6.0,51200000.0,https://www.bproperty.com/en/property/details-3094454.html,Sale,Dhaka,Motijheel,Naya Paltan,bproperty-251,2,2,2,1,2,3,2,Dhaka,Motijheel,11490.125673249551
1266.0,Apartment,Residential,3.0,3.0,6695000.0,https://www.bproperty.com/en/property/details-1970662.html,Sale,Chattogram,Double Mooring,24 No. North Agrabad Ward,bproperty-252,5,1,1,2,1,3,4,Chattogram,Chattogram City,5288.309636650869
1000.0,Apartment,Residential,3.0,2.0,6700000.0,https://www.bproperty.com/en/property/details-4710438.html,Sale,Dhaka,Badda,Uttar Badda,bproperty-253,1,1,1,1,2,3,3,Dhaka,Badda,6700.0
850.0,Apartment,Residential,3.0,2.0,3835000.0,https://www.bproperty.com/en/property/details-5523368.html,Sale,Dhaka,Demra,"South Matuail, Matuail",bproperty-254,1,1,2,2,1,1,3,Dhaka,Demra,4511.764705882353
950.0,Apartment,Residential,2.0,2.0,5000000.0,https://www.bproperty.com/en/property/details-5503839.html,Sale,Dhaka,Adabor,Baitul Aman Housing Society,bproperty-255,1,1,2,3,1,3,4,Dhaka,Mohammadpur,5263.1578947368425
1450.0,Apartment,Residential,4.0,4.0,8200000.0,https://www.bproperty.com/en/property/details-5460457.html,Sale,Dhaka,Bashabo,Unknown,bproperty-256,1,1,2,2,2,2,3,Dhaka,Khilgaon,5655.172413793103
2000.0,Apartment,Residential,5.0,3.0,15000000.0,https://www.bproperty.com/en/property/details-5448042.html,Sale,Dhaka,Aftab Nagar,Block H,bproperty-257,5,1,2,3,1,3,4,Dhaka,Khilgaon,7500.0
1500.0,Apartment,Residential,3.0,2.0,12000000.0,https://www.bproperty.com/en/property/details-3969506.html,Sale,Dhaka,Kuril,Kuratoli,bproperty-258,1,1,2,1,2,3,3,Dhaka,Khilkhet,8000.0
1750.0,Apartment,Residential,3.0,3.0,13000000.0,https://www.bproperty.com/en/property/details-1976769.html,Sale,Dhaka,Malibagh,Unknown,bproperty-259,1,2,2,1,3,3,4,Dhaka,Ramna,7428.571428571428
1988.0,Apartment,Residential,2.0,2.0,13000000.0,https://www.bproperty.com/en/property/details-4847034.html,Sale,Dhaka,Mohammadpur,"Block D, Nobodoy Housing Society",bproperty-260,1,1,3,1,2,1,3,Dhaka,Mohammadpur,6539.235412474849
1200.0,Apartment,Residential,3.0,3.0,4500000.0,https://www.bproperty.com/en/property/details-5515661.html,Sale,Chattogram,Halishahar,"Munshi Para, Munir Nagar, 37 No. North-Middle Halishahar Ward",bproperty-261,1,1,2,1,2,3,4,Chattogram,Chattogram City,3750.0
1600.0,Apartment,Residential,4.0,3.0,14500000.0,https://www.bproperty.com/en/property/details-5522518.html,Sale,Dhaka,Bashundhara R-A,Block F,bproperty-263,1,1,1,1,3,2,3,Dhaka,Bashundhara R/A,9062.5
1100.0,Apartment,Residential,3.0,3.0,5300000.0,https://www.bproperty.com/en/property/details-4993267.html,Sale,Dhaka,Badda,Uttar Badda,bproperty-264,1,1,2,1,4,3,3,Dhaka,Badda,4818.181818181818
2000.0,Apartment,Residential,5.0,3.0,15000000.0,https://www.bproperty.com/en/property/details-5448043.html,Sale,Dhaka,Aftab Nagar,Block H,bproperty-267,1,2,2,1,1,1,4,Dhaka,Khilgaon,7500.0
1500.0,Apartment,Residential,3.0,3.0,5600000.0,https://www.bproperty.com/en/property/details-5515660.html,Sale,Chattogram,Halishahar,"Munshi Para, Munir Nagar, 37 No. North-Middle Halishahar Ward",bproperty-268,1,1,2,1,2,2,4,Chattogram,Chattogram City,3733.3333333333335
1520.0,Apartment,Residential,3.0,3.0,16000000.0,https://www.bproperty.com/en/property/details-1989722.html,Sale,Chattogram,15 No. Bagmoniram Ward,"O R Nizam Road Residential Area, Nasirabad",bproperty-269,1,2,3,1,1,2,5,Chattogram,Chattogram City,10526.315789473683
3322.0,Duplex,Residential,5.0,4.0,40000000.0,https://www.bproperty.com/en/property/details-2015024.html,Sale,Dhaka,Banani,Unknown,bproperty-270,1,2,2,1,3,3,2,Dhaka,Banani,12040.939193257074
1228.0,Apartment,Residential,2.0,3.0,9800000.0,https://www.bproperty.com/en/property/details-3226152.html,Sale,Dhaka,Malibagh,Unknown,bproperty-271,1,2,2,1,3,2,4,Dhaka,Ramna,7980.456026058632
1600.0,Apartment,Residential,4.0,3.0,13500000.0,https://www.bproperty.com/en/property/details-3852756.html,Sale,Dhaka,Bashundhara R-A,Block F,bproperty-272,1,1,2,1,3,3,3,Dhaka,Bashundhara R/A,8437.5
1395.0,Apartment,Residential,3.0,3.0,11500000.0,https://www.bproperty.com/en/property/details-5506931.html,Sale,Dhaka,Banasree,Block B,bproperty-273,1,2,3,1,4,1,3,Dhaka,Khilgaon,8243.72759856631
2050.0,Apartment,Residential,3.0,3.0,8200000.0,https://www.bproperty.com/en/property/details-5460459.html,Sale,Dhaka,Bashabo,Unknown,bproperty-274,1,1,2,1,2,3,3,Dhaka,Khilgaon,4000.0
1320.0,Apartment,Residential,3.0,3.0,10500000.0,https://www.bproperty.com/en/property/details-5022772.html,Sale,Dhaka,Motijheel,Purana Paltan,bproperty-275,1,1,3,1,4,2,4,Dhaka,Motijheel,7954.545454545455
1450.0,Apartment,Residential,3.0,3.0,9500000.0,https://www.bproperty.com/en/property/details-5517617.html,Sale,Dhaka,Mirpur,"Senpara Parbata, Section 10",bproperty-276,1,1,2,1,1,3,3,Dhaka,Mirpur,6551.724137931034
1100.0,Apartment,Residential,2.0,3.0,8050000.0,https://www.bproperty.com/en/property/details-3626979.html,Sale,Dhaka,Maghbazar,Unknown,bproperty-277,1,2,2,3,5,3,3,Dhaka,Ramna,7318.181818181818
1263.0,Apartment,Residential,3.0,3.0,7800000.0,https://www.bproperty.com/en/property/details-5285343.html,Sale,Dhaka,Badda,Uttar Badda,bproperty-278,1,1,1,1,2,3,2,Dhaka,Badda,6175.771971496437
1865.0,Apartment,Residential,4.0,4.0,21500000.0,https://www.bproperty.com/en/property/details-3096604.html,Sale,Dhaka,Shiddheswari,Unknown,bproperty-279,1,2,1,2,3,1,4,Dhaka,Motijheel,11528.150134048255
1090.0,Apartment,Residential,2.0,3.0,8000000.0,https://www.bproperty.com/en/property/details-3965515.html,Sale,Dhaka,Shahjahanpur,Unknown,bproperty-280,1,1,2,1,1,2,3,Dhaka,Khilgaon,7339.4495412844035
1650.0,Apartment,Residential,4.0,3.0,13200000.0,https://www.bproperty.com/en/property/details-4748941.html,Sale,Dhaka,Maghbazar,Nayatola,bproperty-281,1,2,2,1,4,1,3,Dhaka,Ramna,8000.0
1150.0,Apartment,Residential,3.0,3.0,7700000.0,https://www.bproperty.com/en/property/details-5511398.html,Sale,Dhaka,Malibagh,Gulbag,bproperty-282,1,1,1,2,2,3,3,Dhaka,Ramna,6695.652173913043
1194.0,Apartment,Residential,3.0,3.0,8800000.0,https://www.bproperty.com/en/property/details-4883268.html,Sale,Dhaka,Badda,Jagannathpur,bproperty-283,1,1,3,1,4,2,4,Dhaka,Badda,7370.184254606365
2000.0,Apartment,Residential,5.0,3.0,16500000.0,https://www.bproperty.com/en/property/details-5448040.html,Sale,Dhaka,Aftab Nagar,Block H,bproperty-284,1,2,2,1,1,1,4,Dhaka,Khilgaon,8250.0
1342.0,Apartment,Residential,3.0,3.0,7200000.0,https://www.bproperty.com/en/property/details-4823142.html,Sale,Dhaka,Badda,Uttar Badda,bproperty-286,5,2,3,2,4,2,3,Dhaka,Badda,5365.126676602086
950.0,Apartment,Residential,3.0,3.0,4500000.0,https://www.bproperty.com/en/property/details-1955102.html,Sale,Dhaka,Dakshin Khan,Moushair,bproperty-287,2,2,3,1,2,3,3,Dhaka,Dakshin Khan,4736.8421052631575
1850.0,Apartment,Residential,4.0,4.0,17500000.0,https://www.bproperty.com/en/property/details-5497123.html,Sale,Dhaka,Bashundhara R-A,Block I,bproperty-288,1,1,2,2,3,1,3,Dhaka,Bashundhara R/A,9459.45945945946
3400.0,Apartment,Residential,6.0,6.0,23500000.0,https://www.bproperty.com/en/property/details-4545591.html,Sale,Dhaka,Uttara,"Priyanka City, Sector 12",bproperty-289,1,1,2,2,3,2,4,Dhaka,Uttara,6911.764705882353
1560.0,Apartment,Residential,4.0,4.0,11200000.000000002,https://www.bproperty.com/en/property/details-4036473.html,Sale,Dhaka,Malibagh,Unknown,bproperty-290,1,1,2,3,3,1,4,Dhaka,Ramna,7179.487179487181
1100.0,Apartment,Residential,3.0,3.0,5300000.0,https://www.bproperty.com/en/property/details-4993264.html,Sale,Dhaka,Badda,Uttar Badda,bproperty-291,3,1,2,1,4,2,3,Dhaka,Badda,4818.181818181818
1150.0,Apartment,Residential,3.0,3.0,6800000.0,https://www.bproperty.com/en/property/details-5516695.html,Sale,Dhaka,Mirpur,East Shewrapara,bproperty-292,1,2,2,2,2,3,4,Dhaka,Mirpur,5913.04347826087
2282.0,Apartment,Residential,3.0,4.0,22000000.0,https://www.bproperty.com/en/property/details-3636284.html,Sale,Dhaka,Bashundhara R-A,Block D,bproperty-293,1,2,2,2,3,1,5,Dhaka,Bashundhara R/A,9640.666082383874
1300.0,Apartment,Residential,3.0,3.0,9500000.0,https://www.bproperty.com/en/property/details-3377303.html,Sale,Dhaka,Mirpur,"Eastern Pallabi, Pallabi",bproperty-297,1,1,1,1,4,1,5,Dhaka,Mirpur,7307.692307692308
700.0,Apartment,Residential,2.0,2.0,3800000.0,https://www.bproperty.com/en/property/details-1865383.html,Sale,Dhaka,Adabor,Baitul Aman Housing Society,bproperty-298,1,2,2,2,1,3,4,Dhaka,Mohammadpur,5428.571428571428
950.0,Apartment,Residential,2.0,2.0,5000000.0,https://www.bproperty.com/en/property/details-1921572.html,Sale,Dhaka,Dakshin Khan,Unknown,bproperty-299,1,2,1,1,2,3,3,Dhaka,Dakshin Khan,5263.1578947368425
1517.0,Apartment,Residential,4.0,3.0,12500000.0,https://www.bproperty.com/en/property/details-3353956.html,Sale,Dhaka,Uttara,Sector 10,bproperty-300,2,2,3,1,3,3,4,Dhaka,Uttara,8239.947264337508
1050.0,Apartment,Residential,2.0,3.0,5400000.0,https://www.bproperty.com/en/property/details-4535726.html,Sale,Dhaka,Dakshin Khan,"Faydabad, East Azampur",bproperty-301,1,1,1,1,1,2,3,Dhaka,Dakshin Khan,5142.857142857143
1170.0,Apartment,Residential,2.0,2.0,10500000.0,https://www.bproperty.com/en/property/details-4258177.html,Sale,Dhaka,Shiddheswari,Unknown,bproperty-302,1,1,2,1,4,1,3,Dhaka,Motijheel,8974.358974358975
1800.0,Apartment,Residential,3.0,3.0,19000000.0,https://www.bproperty.com/en/property/details-4852209.html,Sale,Dhaka,Bashundhara R-A,Block F,bproperty-303,1,1,1,2,3,2,3,Dhaka,Bashundhara R/A,10555.555555555557
1460.0,Apartment,Residential,3.0,3.0,13000000.0,https://www.bproperty.com/en/property/details-3409784.html,Sale,Dhaka,New Market,Katabon,bproperty-304,1,2,2,1,4,2,4,Dhaka,New Market,8904.109589041096
950.0,Apartment,Residential,2.0,3.0,6000000.0,https://www.bproperty.com/en/property/details-4316327.html,Sale,Dhaka,Malibagh,Gulbag,bproperty-305,1,2,2,1,3,3,4,Dhaka,Ramna,6315.789473684211
1170.0,Apartment,Residential,2.0,2.0,10500000.0,https://www.bproperty.com/en/property/details-4258180.html,Sale,Dhaka,Shiddheswari,Unknown,bproperty-306,1,2,2,1,4,3,3,Dhaka,Motijheel,8974.358974358975
950.0,Apartment,Residential,2.0,3.0,5200000.0,https://www.bproperty.com/en/property/details-4751975.html,Sale,Dhaka,Mirpur,Kallyanpur,bproperty-311,1,2,1,1,2,2,4,Dhaka,Mirpur,5473.684210526316
1100.0,Apartment,Residential,3.0,3.0,6500000.0,https://www.bproperty.com/en/property/details-5507052.html,Sale,Dhaka,Khilgaon,"East Goran, Goran",bproperty-313,1,1,2,1,2,2,3,Dhaka,Khilgaon,5909.090909090909
1150.0,Apartment,Residential,2.0,3.0,6500000.0,https://www.bproperty.com/en/property/details-5501914.html,Sale,Dhaka,Mirpur,Unknown,bproperty-315,1,2,2,1,2,1,4,Dhaka,Mirpur,5652.173913043478
700.0,Apartment,Residential,2.0,2.0,4700000.0,https://www.bproperty.com/en/property/details-4929552.html,Sale,Dhaka,Mohammadpur,Pc Culture Housing,bproperty-319,1,3,2,1,3,3,4,Dhaka,Mohammadpur,6714.285714285715
850.0,Apartment,Residential,2.0,3.0,5500000.0,https://www.bproperty.com/en/property/details-4797698.html,Sale,Dhaka,Mirpur,"North Pirerbag, Pirerbag",bproperty-320,1,1,2,1,3,2,3,Dhaka,Mirpur,6470.588235294118
830.0,Apartment,Residential,2.0,2.0,4200000.0,https://www.bproperty.com/en/property/details-3368118.html,Sale,Dhaka,Mirpur,Unknown,bproperty-322,1,1,2,1,5,3,4,Dhaka,Mirpur,5060.240963855422
1370.0,Apartment,Residential,3.0,3.0,11000000.0,https://www.bproperty.com/en/property/details-3675895.html,Sale,Dhaka,Mirpur,Pallabi,bproperty-323,1,1,1,1,2,3,4,Dhaka,Mirpur,8029.19708029197
1600.0,Apartment,Residential,3.0,3.0,14500000.0,https://www.bproperty.com/en/property/details-5502448.html,Sale,Dhaka,Bashundhara R-A,Unknown,bproperty-324,1,1,2,1,2,1,3,Dhaka,Bashundhara R/A,9062.5
1212.0,Apartment,Residential,3.0,3.0,7000000.0,https://www.bproperty.com/en/property/details-5504466.html,Sale,Chattogram,Uttar Lalkhan,Khulshi 1,bproperty-325,1,1,2,1,1,2,3,Chattogram,Chattogram City,5775.577557755775
1100.0,Apartment,Residential,3.0,3.0,6500000.0,https://www.bproperty.com/en/property/details-5507060.html,Sale,Dhaka,Khilgaon,"East Goran, Goran",bproperty-326,1,3,2,1,2,3,3,Dhaka,Khilgaon,5909.090909090909
2200.0,Apartment,Residential,5.0,5.0,21000000.0,https://www.bproperty.com/en/property/details-5460960.html,Sale,Dhaka,Mirpur,"Block A, Section 12",bproperty-330,1,2,3,2,3,3,4,Dhaka,Mirpur,9545.454545454546
820.0,Apartment,Residential,2.0,2.0,5000000.0,https://www.bproperty.com/en/property/details-4161460.html,Sale,Dhaka,Mirpur,"Senpara Parbata, Section 10",bproperty-331,1,2,2,2,2,3,4,Dhaka,Mirpur,6097.5609756097565
